"app_id","positive","negative","estimated_owners","owners_min","owners_max","average_playtime_forever","average_playtime_2weeks","median_playtime_forever","median_playtime_2weeks","peak_ccu"
"1665500","589","22","50000 - 100000","50000","100000","379","0","379","0","3"
"917840","542","69","20000 - 50000","20000","50000","0","0","0","0","0"
"2314820","603","8","0 - 20000","0","20000","0","0","0","0","0"
"2014550","480","131","20000 - 50000","20000","50000","732","0","1090","0","17"
"850980","497","113","50000 - 100000","50000","100000","42","0","67","0","6"
"1589570","598","12","20000 - 50000","20000","50000","201","80","259","80","2"
"1810960","542","68","50000 - 100000","50000","100000","31","15","32","15","2"
"2637070","510","100","20000 - 50000","20000","50000","0","0","0","0","9"
"3177970","487","122","20000 - 50000","20000","50000","358","0","386","0","7"
"1271190","431","178","20000 - 50000","20000","50000","71","0","94","0","0"
"781480","456","153","50000 - 100000","50000","100000","233","0","231","0","0"
"2092850","463","146","100000 - 200000","100000","200000","173","0","340","0","1"
"1501690","515","94","50000 - 100000","50000","100000","1043","0","1441","0","6"
"457860","500","108","50000 - 100000","50000","100000","96","0","131","0","0"
"426310","441","167","20000 - 50000","20000","50000","50","0","68","0","0"
"1657810","545","63","20000 - 50000","20000","50000","0","0","0","0","0"
"1490860","513","95","100000 - 200000","100000","200000","0","0","0","0","0"
"307940","488","120","20000 - 50000","20000","50000","203","0","280","0","3"
"2337860","382","226","100000 - 200000","100000","200000","23","0","16","0","10"
"733460","464","144","0 - 20000","0","20000","722","0","990","0","1"
"2479720","308","300","100000 - 200000","100000","200000","0","0","0","0","12"
"546930","307","301","200000 - 500000","200000","500000","171","0","212","0","0"
"1642220","574","34","20000 - 50000","20000","50000","28","0","37","0","3"
"1098080","438","169","100000 - 200000","100000","200000","107","0","28","0","2"
"723790","468","139","100000 - 200000","100000","200000","72","0","48","0","2"
"460850","570","37","50000 - 100000","50000","100000","18","0","17","0","2"
"1493520","511","96","20000 - 50000","20000","50000","105","0","55","0","4"
"1455900","510","97","0 - 20000","0","20000","42","0","53","0","2"
"638160","425","182","50000 - 100000","50000","100000","489","0","270","0","3"
"1429740","536","71","100000 - 200000","100000","200000","35","0","42","0","1"
"2518630","469","137","0 - 20000","0","20000","537","0","611","0","56"
"991810","457","149","50000 - 100000","50000","100000","262","0","264","0","8"
"450500","544","61","50000 - 100000","50000","100000","219","0","270","0","0"
"1096590","541","64","100000 - 200000","100000","200000","0","0","0","0","0"
"2910460","598","7","0 - 20000","0","20000","113","0","113","0","0"
"987150","342","263","20000 - 50000","20000","50000","0","0","0","0","0"
"2243110","537","68","20000 - 50000","20000","50000","148","0","203","0","13"
"562230","511","94","200000 - 500000","200000","500000","899","0","906","0","0"
"1367530","508","97","50000 - 100000","50000","100000","0","0","0","0","1"
"3364770","585","20","0 - 20000","0","20000","0","0","0","0","2"
"1590660","568","37","20000 - 50000","20000","50000","171","0","234","0","1"
"1668290","494","110","50000 - 100000","50000","100000","279","0","291","0","0"
"1271300","554","50","20000 - 50000","20000","50000","0","0","0","0","7"
"1141530","519","85","100000 - 200000","100000","200000","5926","0","4226","0","278"
"455300","473","131","100000 - 200000","100000","200000","0","0","0","0","0"
"2717080","591","13","0 - 20000","0","20000","0","0","0","0","1"
"423490","482","122","20000 - 50000","20000","50000","62","0","73","0","1"
"518660","356","248","100000 - 200000","100000","200000","249","0","276","0","0"
"2799930","481","122","20000 - 50000","20000","50000","360","0","485","0","29"
"1349960","478","125","0 - 20000","0","20000","93","0","101","0","0"
"3089130","557","46","50000 - 100000","50000","100000","1529","153","1777","158","21"
"1353920","560","43","20000 - 50000","20000","50000","376","0","376","0","0"
"2553050","438","165","20000 - 50000","20000","50000","281","0","485","0","5"
"1329600","514","89","50000 - 100000","50000","100000","197","0","223","0","0"
"449530","460","142","100000 - 200000","100000","200000","309","0","285","0","0"
"787740","454","148","100000 - 200000","100000","200000","409","0","590","0","1"
"585890","556","46","0 - 20000","0","20000","0","0","0","0","0"
"1140170","517","85","0 - 20000","0","20000","209","0","345","0","0"
"2693730","589","12","50000 - 100000","50000","100000","838","0","1361","0","22"
"2300230","556","45","0 - 20000","0","20000","87","0","105","0","12"
"2274110","577","24","50000 - 100000","50000","100000","186","0","239","0","0"
"485350","502","99","100000 - 200000","100000","200000","262","0","235","0","0"
"2315400","434","167","50000 - 100000","50000","100000","252","0","356","0","70"
"1478650","535","66","100000 - 200000","100000","200000","791","0","963","0","10"
"1091460","433","167","20000 - 50000","20000","50000","339","0","563","0","0"
"862580","488","112","20000 - 50000","20000","50000","63","0","70","0","0"
"2285570","364","236","100000 - 200000","100000","200000","1049","0","1153","0","2"
"3138780","443","156","20000 - 50000","20000","50000","172","42","187","42","22"
"2112520","595","4","20000 - 50000","20000","50000","3","0","3","0","0"
"1188720","558","41","50000 - 100000","50000","100000","0","0","0","0","2"
"910630","555","44","50000 - 100000","50000","100000","172","0","235","0","1"
"1226990","397","202","50000 - 100000","50000","100000","774","0","1150","0","0"
"1998530","589","9","20000 - 50000","20000","50000","112","0","198","0","1"
"1266430","520","77","0 - 20000","0","20000","490","0","600","0","6"
"668590","512","85","20000 - 50000","20000","50000","192","0","240","0","0"
"1642790","435","162","20000 - 50000","20000","50000","563","0","990","0","1"
"619280","498","99","20000 - 50000","20000","50000","133","0","194","0","0"
"1694510","471","125","20000 - 50000","20000","50000","130","0","129","0","9"
"717310","464","132","50000 - 100000","50000","100000","374","0","460","0","3"
"1413020","531","65","20000 - 50000","20000","50000","86","0","125","0","1"
"2286390","567","29","20000 - 50000","20000","50000","401","0","596","0","2"
"659960","351","245","20000 - 50000","20000","50000","89","0","124","0","0"
"466890","406","190","100000 - 200000","100000","200000","380","0","393","0","0"
"2400430","503","93","20000 - 50000","20000","50000","541","0","740","0","142"
"1875280","401","194","50000 - 100000","50000","100000","39","0","39","0","0"
"1890120","562","33","0 - 20000","0","20000","172","0","172","0","3"
"611040","459","136","100000 - 200000","100000","200000","1827","0","3328","0","0"
"1789030","506","89","50000 - 100000","50000","100000","171","0","259","0","22"
"1240630","571","23","20000 - 50000","20000","50000","58","0","70","0","43"
"797390","546","48","50000 - 100000","50000","100000","104","0","77","0","0"
"685240","543","51","20000 - 50000","20000","50000","623","0","626","0","11"
"2178570","473","121","20000 - 50000","20000","50000","0","0","0","0","0"
"1598730","454","140","50000 - 100000","50000","100000","869","0","1091","0","0"
"2880730","546","48","20000 - 50000","20000","50000","54","0","63","0","39"
"1425760","572","22","20000 - 50000","20000","50000","0","0","0","0","0"
"866510","412","182","100000 - 200000","100000","200000","344","0","374","0","2"
"561610","479","114","50000 - 100000","50000","100000","709","0","574","0","2"
"1755180","356","237","20000 - 50000","20000","50000","218","0","281","0","1"
"1857080","474","119","50000 - 100000","50000","100000","445","0","211","0","29"
"1448260","428","165","20000 - 50000","20000","50000","849","0","849","0","0"
"1770390","495","98","50000 - 100000","50000","100000","242","0","261","0","0"
"1243670","562","31","0 - 20000","0","20000","1517","0","1556","0","3"
"782340","564","29","100000 - 200000","100000","200000","146","0","235","0","0"
"653950","560","33","0 - 20000","0","20000","129","0","129","0","0"
"597840","430","163","100000 - 200000","100000","200000","1402","0","1740","0","13"
"1581800","529","63","50000 - 100000","50000","100000","85","0","110","0","2"
"1463780","464","128","50000 - 100000","50000","100000","253","0","278","0","0"
"1346830","371","220","20000 - 50000","20000","50000","98","0","181","0","1"
"1193040","413","178","100000 - 200000","100000","200000","0","0","0","0","0"
"2404880","465","126","100000 - 200000","100000","200000","903","786","922","1020","3296"
"1025410","505","86","20000 - 50000","20000","50000","31","0","40","0","0"
"522230","456","135","100000 - 200000","100000","200000","143","0","240","0","40"
"798810","486","105","100000 - 200000","100000","200000","474","0","747","0","1"
"2696400","537","54","0 - 20000","0","20000","81","0","81","0","0"
"490370","515","76","100000 - 200000","100000","200000","467","0","496","0","15"
"1113680","507","84","20000 - 50000","20000","50000","117","0","89","0","1"
"1424910","300","291","20000 - 50000","20000","50000","0","0","0","0","0"
"463350","430","161","100000 - 200000","100000","200000","148","0","162","0","0"
"629000","525","65","20000 - 50000","20000","50000","78","0","78","0","0"
"1158470","581","9","50000 - 100000","50000","100000","925","0","1629","0","21"
"2165390","468","122","20000 - 50000","20000","50000","218","0","218","0","4"
"964650","413","176","50000 - 100000","50000","100000","464","0","520","0","0"
"880400","542","47","20000 - 50000","20000","50000","177","0","233","0","1"
"857690","551","38","20000 - 50000","20000","50000","118","0","123","0","2"
"2600570","506","83","20000 - 50000","20000","50000","438","0","495","0","0"
"719590","132","457","20000 - 50000","20000","50000","175","0","188","0","0"
"3184110","511","78","20000 - 50000","20000","50000","977","0","1509","0","39"
"2487060","506","83","20000 - 50000","20000","50000","130","1","127","1","10"
"1601680","572","17","50000 - 100000","50000","100000","30","0","30","0","0"
"1114260","485","104","50000 - 100000","50000","100000","0","0","0","0","0"
"788690","511","78","50000 - 100000","50000","100000","140","0","137","0","0"
"2107090","505","83","50000 - 100000","50000","100000","234","0","325","0","2"
"862480","474","114","50000 - 100000","50000","100000","166","0","165","0","0"
"1212400","553","35","0 - 20000","0","20000","0","0","0","0","2"
"1509090","312","276","50000 - 100000","50000","100000","19","0","25","0","0"
"1005340","348","240","100000 - 200000","100000","200000","0","0","0","0","2"
"1644150","478","110","20000 - 50000","20000","50000","96","0","96","0","1"
"1889930","476","111","0 - 20000","0","20000","149","0","149","0","7"
"2081470","547","40","0 - 20000","0","20000","333","0","366","0","1"
"1691970","371","216","20000 - 50000","20000","50000","2214","0","3253","0","8"
"1283960","509","78","0 - 20000","0","20000","288","0","310","0","33"
"1710540","455","132","20000 - 50000","20000","50000","183","0","270","0","6"
"1295270","543","44","20000 - 50000","20000","50000","6398","0","6526","0","14"
"658470","380","207","200000 - 500000","200000","500000","88","0","35","0","3"
"915670","272","315","50000 - 100000","50000","100000","37","0","37","0","0"
"2258500","508","78","0 - 20000","0","20000","466","0","571","0","2"
"575510","422","164","50000 - 100000","50000","100000","172","0","141","0","1"
"2137700","551","35","100000 - 200000","100000","200000","179","0","195","0","9"
"2251010","541","45","20000 - 50000","20000","50000","69","0","90","0","1"
"408650","491","95","50000 - 100000","50000","100000","79","0","87","0","1"
"1477330","538","47","100000 - 200000","100000","200000","503","0","940","0","1"
"500670","516","69","50000 - 100000","50000","100000","184","0","234","0","2"
"2198800","464","121","50000 - 100000","50000","100000","109","0","188","0","2"
"3072450","530","55","20000 - 50000","20000","50000","616","0","622","0","9"
"2830150","527","58","50000 - 100000","50000","100000","459","0","440","0","15"
"2082410","501","84","20000 - 50000","20000","50000","642","0","734","0","2"
"1063310","320","265","50000 - 100000","50000","100000","45","0","57","0","0"
"2518900","542","43","20000 - 50000","20000","50000","64","0","98","0","1"
"1641670","398","186","50000 - 100000","50000","100000","266","0","395","0","0"
"1553910","528","56","20000 - 50000","20000","50000","0","0","0","0","1"
"632200","525","59","20000 - 50000","20000","50000","288","0","336","0","17"
"995050","485","99","50000 - 100000","50000","100000","897","0","1320","0","0"
"1020340","497","87","50000 - 100000","50000","100000","101","0","136","0","0"
"518730","544","40","20000 - 50000","20000","50000","259","0","239","0","2"
"1681840","542","42","20000 - 50000","20000","50000","2926","0","3240","0","13"
"1158690","415","169","50000 - 100000","50000","100000","18","0","18","0","3"
"1361400","405","178","20000 - 50000","20000","50000","761","0","1091","0","5"
"824070","301","282","100000 - 200000","100000","200000","257","0","512","0","0"
"583930","508","75","0 - 20000","0","20000","1235","0","1003","0","6"
