"app_id","rawg_rating","rawg_ratings_count","rawg_added","rawg_id","rawg_score","rawg_status_yet","rawg_status_owned","rawg_status_beaten","rawg_status_toplay","rawg_status_dropped","rawg_status_playing"
"1305080","0.0","1","3","971978.0","56.31435","0","2","0","0","1","0"
"545540","3.91","23","210","10063.0","88.74427","19","152","12","15","9","3"
"1427800","0.0","1","2","534208.0","59.11885","0","1","0","0","1","0"
"1813170","0.0","0","0","105122.0","65.14966","0","0","0","0","0","0"
"2776780","0.0","1","10","997230.0","64.7385","1","5","0","3","1","0"
"724250","4.17","5","29","61241.0","67.870514","5","18","1","2","2","1"
"655730","4.24","17","319","44508.0","107.83811","13","276","14","13","2","1"
"705280","3.0","6","76","59859.0","86.70872","8","59","1","4","3","1"
"517130","0.0","3","47","10316.0","50.714066","1","45","0","0","1","0"
"1430220","0.0","3","23","979836.0","54.614635","4","8","3","6","2","0"
"643200","0.0","3","130","52325.0","95.21129","14","110","4","2","0","0"
"723270","4.5","10","82","48933.0","66.89557","11","49","13","8","1","0"
"1673190","0.0","0","1","826676.0","110.23219","0","0","0","1","0","0"
"2774190","0.0","1","2","983235.0","60.396847","1","0","0","0","1","0"
"1001800","3.31","13","214","284756.0","67.15459","20","152","6","27","7","2"
"1427890","0.0","2","236","532418.0","59.65629","5","226","0","1","3","1"
"740470","0.0","1","168","49441.0","68.356415","1","165","1","1","0","0"
"2090760","0.0","1","11","864915.0","36.903336","2","8","0","1","0","0"
"1787500","0.0","0","2","748659.0","95.45271","0","1","0","1","0","0"
"1905020","2.22","9","26","962062.0","66.014244","2","6","4","6","8","0"
"1933840","0.0","4","12","966544.0","52.70626","2","5","2","2","1","0"
"446620","2.78","9","76","16582.0","72.52825","0","70","2","0","3","1"
"1111380","0.0","1","104","335630.0","78.91337","13","77","2","9","3","0"
"1258310","0.0","3","13","428764.0","58.723915","4","2","4","2","1","0"
"1731460","0.0","2","44","304183.0","58.153214","2","34","3","3","1","1"
"1152090","0.0","0","18","372724.0","81.08864","0","18","0","0","0","0"
"537430","1.83","11","120","9531.0","75.47177","3","108","2","3","4","0"
"594130","0.0","0","19","59959.0","58.96044","1","14","0","3","1","0"
"494720","2.46","28","750","12914.0","69.61464","43","684","7","2","13","1"
"3215170","0.0","1","2","996406.0","109.984024","0","1","0","0","1","0"
"1125510","0.0","0","14","397476.0","45.725193","0","6","0","8","0","0"
"840130","0.0","0","2","61228.0","43.061752","0","2","0","0","0","0"
"530560","0.0","1","28","9533.0","54.791275","0","27","0","1","0","0"
"1473060","0.0","0","0","136585.0","69.935646","0","0","0","0","0","0"
"1989070","2.12","24","220","106419.0","71.30911","15","191","5","0","9","0"
"963330","0.0","2","92","257386.0","169.05533","1","88","3","0","0","0"
"1452830","0.0","0","0","518613.0","54.03681","0","0","0","0","0","0"
"420520","0.0","2","193","44929.0","67.5509","3","187","1","2","0","0"
"1221540","3.8","9","56","412488.0","77.96866","3","34","12","4","2","1"
"2125540","0.0","0","4","979089.0","97.90991","0","3","0","0","1","0"
"606860","3.0","6","122","9587.0","68.92903","6","111","3","1","1","0"
"1024480","3.12","8","89","326297.0","100.99659","12","54","0","16","7","0"
"3025290","0.0","0","1","997264.0","48.644627","0","1","0","0","0","0"
"1335240","0.0","0","11","485072.0","152.61133","0","11","0","0","0","0"
"2591210","0.0","0","33","974992.0","131.96266","1","31","0","1","0","0"
"961620","2.91","54","1518","3897.0","73.89169","72","1381","27","14","20","4"
"1919550","4.14","6","24","850701.0","63.09904","0","17","7","0","0","0"
"364230","2.94","18","395","17260.0","73.91596","19","361","7","6","2","0"
"733050","0.0","1","5","392117.0","54.356377","1","1","2","0","0","1"
"837610","3.58","19","155","46891.0","97.423035","18","115","5","10","4","3"
"795580","2.0","8","139","62833.0","66.580864","6","132","0","0","1","0"
"2382250","0.0","1","3","965744.0","60.903057","0","1","1","1","0","0"
"1727210","0.0","0","3","952072.0","56.38452","0","0","0","3","0","0"
"1533050","0.0","1","13","467501.0","61.320557","0","10","2","1","0","0"
"1147450","0.0","1","12","373601.0","72.291855","1","7","0","3","1","0"
"836490","0.0","0","28","61809.0","101.2652","0","27","0","1","0","0"
"1306750","0.0","0","4","485042.0","59.67491","0","3","0","1","0","0"
"1045620","3.9","10","87","336827.0","112.19364","14","50","8","13","2","0"
"1678140","0.0","1","52","638780.0","75.21114","2","45","1","3","1","0"
"449050","0.0","3","224","20010.0","86.90379","2","218","2","0","2","0"
"414080","2.6","15","226","9893.0","69.66199","6","209","0","4","5","2"
"814530","3.73","11","162","65205.0","70.64358","5","137","4","12","2","2"
"431250","3.28","42","506","73.0","69.81244","14","453","18","1","20","0"
"3030720","0.0","0","2","999454.0","69.34739","0","1","0","0","0","1"
"1117160","0.0","0","1","428389.0","56.93714","0","1","0","0","0","0"
"1411020","0.0","2","9","523144.0","63.69235","0","4","1","3","1","0"
"2725200","0.0","0","4","987320.0","46.64893","0","3","1","0","0","0"
"1717640","2.75","11","409","553075.0","28.71458","40","356","2","2","9","0"
"254300","3.94","16","79","37943.0","67.53842","2","48","8","3","14","4"
"2355150","0.0","0","3","999747.0","98.72446","1","0","0","2","0","0"
"1913490","0.0","1","14","776370.0","58.49276","0","13","0","1","0","0"
"1322300","0.0","0","12","649024.0","54.19755","1","9","1","1","0","0"
"1017410","0.0","0","7","325023.0","141.3628","0","7","0","0","0","0"
"957720","0.0","2","28","269450.0","96.15362","1","23","1","3","0","0"
"438130","2.5","14","382","16509.0","145.73386","29","343","2","5","3","0"
"1184890","0.0","1","14","591057.0","80.89344","2","8","0","2","0","2"
"445110","3.6","10","40","19898.0","93.25333","0","25","13","1","1","0"
"1023980","0.0","2","7","290081.0","55.364037","1","4","1","0","1","0"
"848030","3.41","16","137","59869.0","69.30698","3","115","5","9","4","1"
"789100","0.0","1","166","59904.0","73.76361","1","164","0","0","0","1"
"1070860","0.0","3","73","316968.0","93.89592","2","65","0","5","1","0"
"292330","0.0","1","54","12685.0","73.59741","1","51","0","1","1","0"
"1065180","0.0","4","73","27830.0","88.14212","6","51","6","8","2","0"
"2193050","3.56","9","47","961020.0","47.162273","4","17","3","17","5","1"
"1620520","0.0","0","15","732525.0","51.212475","4","5","0","5","0","1"
"1146230","0.0","4","82","428078.0","82.90639","2","74","0","5","0","1"
"1883800","0.0","0","7","952071.0","64.51372","0","5","0","2","0","0"
"2473980","0.0","0","0","210908.0","52.196182","0","0","0","0","0","0"
"2221500","0.0","1","1","991545.0","57.264793","0","0","0","0","1","0"
"1058000","0.0","0","0","306140.0","40.157135","0","0","0","0","0","0"
"1582510","0.0","1","26","615064.0","60.671738","0","18","1","6","1","0"
"2552310","0.0","0","1","992703.0","57.074203","0","0","0","1","0","0"
"3111080","0.0","1","6","999053.0","81.25076","0","4","1","1","0","0"
"1113010","3.77","304","2171","58386.0","23.843517","339","537","116","1068","68","43"
"2309400","0.0","0","2","968439.0","82.014946","0","1","0","1","0","0"
"425670","2.95","22","339","908.0","60.195633","13","308","7","3","7","1"
"1717090","0.0","0","15","975927.0","59.64946","0","11","0","4","0","0"
"1705140","0.0","1","35","938056.0","90.628815","1","30","0","2","2","0"
"1846330","0.0","1","13","725776.0","77.100876","1","9","1","2","0","0"
"271920","2.29","21","428","9594.0","81.50563","14","401","1","0","11","1"
"1295790","3.71","6","109","552943.0","81.90692","13","69","9","18","0","0"
"3149370","0.0","2","3","999740.0","67.26358","0","1","2","0","0","0"
"620220","3.31","16","131","49067.0","62.466713","6","103","7","7","7","1"
"2071200","0.0","1","7","911491.0","53.569942","1","2","0","1","2","1"
"1287920","0.0","2","12","702336.0","83.40122","0","9","1","0","2","0"
"823550","3.0","19","255","61326.0","72.706055","4","237","3","2","7","2"
"461730","1.75","7","280","12656.0","58.782875","4","272","2","0","2","0"
"431710","2.04","24","883","14355.0","117.22571","30","845","4","1","3","0"
"2479290","0.0","0","0","409084.0","89.56673","0","0","0","0","0","0"
"1013750","0.0","0","27","290944.0","57.381622","1","23","0","1","1","1"
"1732330","3.91","32","295","401804.0","91.333084","21","177","24","57","11","5"
"1048830","0.0","1","30","287395.0","60.06591","1","29","0","0","0","0"
"543240","0.0","5","110","43774.0","85.20254","6","97","3","3","1","0"
"402750","0.0","4","112","14759.0","78.638374","3","103","0","1","5","0"
"842420","0.0","1","131","59842.0","73.2882","2","127","0","0","2","0"
"415740","3.09","10","175","17974.0","68.76644","10","153","4","0","8","0"
"1926090","3.4","10","83","387339.0","18.395332","4","60","3","10","3","3"
"508600","0.0","5","112","18803.0","102.032776","1","105","4","0","2","0"
"2286770","0.0","0","1","960129.0","72.66903","1","0","0","0","0","0"
"418120","2.85","13","280","1769.0","96.19809","7","266","3","2","2","0"
"2716110","0.0","3","9","973863.0","45.699703","1","3","4","1","0","0"
"1867510","0.0","0","34","798596.0","54.19758","5","23","1","4","0","1"
"1094420","0.0","5","62","325021.0","82.005394","10","37","6","6","3","0"
"1356240","0.0","1","7","32385.0","97.97029","1","3","0","3","0","0"
"1573090","0.0","1","59","771262.0","28.800022","4","51","1","2","1","0"
"2282480","0.0","3","9","725765.0","57.670486","0","4","4","1","0","0"
"823830","2.14","7","184","64544.0","76.43385","2","176","3","2","1","0"
"2613060","0.0","1","5","976182.0","64.816536","0","3","2","0","0","0"
"2757490","0.0","0","3","975505.0","89.53017","1","2","0","0","0","0"
"1733890","0.0","4","37","751947.0","89.738884","4","27","2","3","0","1"
"1572810","0.0","0","0","600935.0","56.314392","0","0","0","0","0","0"
"649600","0.0","0","4","354959.0","70.69026","0","2","0","0","1","1"
"1291790","0.0","2","17","514718.0","87.61876","1","12","1","2","1","0"
"1908250","0.0","0","1","776373.0","139.54657","0","1","0","0","0","0"
"1502560","3.22","9","106","651264.0","105.843506","4","82","8","8","3","1"
"270270","3.0","9","83","10818.0","74.101685","4","74","1","3","1","0"
"583270","3.77","13","256","294.0","92.22509","43","180","6","8","13","6"
"1681600","0.0","0","0","192866.0","65.86638","0","0","0","0","0","0"
"436160","0.0","0","0","755326.0","54.335655","0","0","0","0","0","0"
"290690","2.0","21","752","17257.0","76.79559","65","660","3","13","9","2"
"457420","2.89","17","442","15757.0","106.31393","8","416","9","0","9","0"
"1266800","2.29","7","67","485145.0","74.771706","1","58","5","2","1","0"
"598730","3.67","29","229","27930.0","95.67094","13","140","15","45","14","2"
"314180","3.75","12","123","564.0","80.718185","7","105","7","4","0","0"
"867400","0.0","5","577","274827.0","102.03342","19","555","0","3","0","0"
"1132760","0.0","3","63","362917.0","64.318695","6","36","1","15","3","2"
"3183350","0.0","0","3","25406.0","58.72242","0","2","1","0","0","0"
"508790","3.31","45","735","9673.0","87.253204","38","652","16","8","16","5"
"449550","3.8","10","68","20102.0","71.966774","0","47","15","4","1","1"
"985900","3.4","29","291","368992.0","72.42065","19","200","11","40","17","4"
"756590","3.6","10","62","58260.0","44.46467","9","32","6","10","4","1"
"1446330","0.0","3","14","825327.0","65.54301","0","11","3","0","0","0"
"2803060","0.0","1","1","986062.0","54.209293","0","0","1","0","0","0"
"1252710","0.0","4","65","564771.0","67.047905","5","50","0","5","4","1"
"545980","3.75","16","148","22168.0","102.81906","6","130","3","2","7","0"
"492150","2.38","13","221","10225.0","67.04903","5","210","2","2","2","0"
"2562730","0.0","1","6","972221.0","62.385147","0","5","0","1","0","0"
"1546710","0.0","4","39","923143.0","60.09239","2","25","2","9","0","1"
"1558930","3.39","27","202","480743.0","74.29881","22","133","23","19","3","2"
"1980350","0.0","1","21","796627.0","63.113525","0","19","0","0","1","1"
"721030","2.07","29","781","50228.0","67.94985","26","738","3","1","13","0"
"655160","0.0","4","138","43856.0","74.475006","1","135","1","1","0","0"
"2336200","0.0","2","15","962846.0","76.87666","2","9","1","2","1","0"
"914690","2.67","8","165","61133.0","72.334564","3","157","1","1","3","0"
"1551530","0.0","1","4","748112.0","45.89092","1","1","0","1","1","0"
"536890","3.5","12","216","9764.0","81.89163","13","185","8","4","5","1"
"1890950","0.0","0","0","324464.0","50.484497","0","0","0","0","0","0"
"1660840","0.0","0","14","988800.0","60.362648","0","9","2","0","2","1"
"1341050","1.83","24","186","471021.0","95.25018","4","139","1","21","19","2"
"1015890","0.0","0","9","576496.0","90.64552","1","2","0","6","0","0"
"1098770","0.0","1","15","325076.0","58.651443","0","12","0","3","0","0"
"542480","2.9","10","213","10034.0","77.44672","6","198","1","2","6","0"
"616830","0.0","0","0","62928.0","58.50599","0","0","0","0","0","0"
"1004240","2.75","36","286","302917.0","81.86796","8","243","27","4","3","1"
"1149940","3.26","26","94","930980.0","29.870285","16","15","21","33","7","2"
"1073820","0.0","3","13","321261.0","54.557926","0","9","3","1","0","0"
"541640","0.0","4","127","15377.0","109.646706","4","115","3","2","3","0"
"498500","3.5","18","159","13274.0","58.39782","11","124","11","10","2","1"
"1315160","0.0","1","6","484888.0","129.44766","0","6","0","0","0","0"
"224000","0.0","1","3","269440.0","99.903824","0","1","1","1","0","0"
"1455120","0.0","0","5","527403.0","49.9194","1","4","0","0","0","0"
"459090","3.47","15","309","11352.0","99.31281","22","263","8","11","3","2"
"1247170","0.0","0","1","970664.0","51.19092","0","0","0","1","0","0"
"2060750","0.0","1","13","930639.0","50.51102","0","11","0","1","1","0"
"1403020","0.0","1","12","632005.0","59.644867","1","10","0","1","0","0"
"463980","3.48","24","257","701.0","69.19757","63","157","16","3","14","4"
"2197890","0.0","1","3","926811.0","62.06192","0","3","0","0","0","0"
"1692240","0.0","4","42","865050.0","70.25999","7","9","1","23","1","1"
"1739300","0.0","0","35","667682.0","64.60884","0","33","0","2","0","0"
"1306620","0.0","4","57","485110.0","65.220184","2","46","6","3","0","0"
"2361460","0.0","2","6","968090.0","60.13336","0","2","2","1","1","0"
"779590","0.0","2","37","51802.0","99.06258","1","31","0","4","1","0"
"726910","3.0","17","341","50686.0","117.36314","9","308","16","3","5","0"
"2287970","0.0","0","3","967761.0","70.60419","1","1","0","1","0","0"
"1070550","0.0","5","65","350824.0","74.02269","2","56","5","1","0","1"
"1185160","0.0","5","61","388990.0","69.38558","5","46","10","0","0","0"
"2002220","0.0","1","1","1011640.0","72.287","0","0","1","0","0","0"
"2296380","0.0","0","21","967068.0","103.59938","0","15","1","5","0","0"
"1106140","0.0","0","18","544069.0","54.67235","0","17","0","0","1","0"
"2565550","0.0","1","8","987814.0","59.435406","1","4","1","1","1","0"
"776580","3.0","6","96","51299.0","67.66598","0","89","5","0","2","0"
"2636420","0.0","2","93","2833.0","74.79477","3","88","0","2","0","0"
"831660","0.0","2","67","325087.0","23.285643","4","58","0","3","2","0"
"390100","1.71","7","182","13603.0","56.416897","1","174","0","0","7","0"
"1957990","0.0","3","57","779888.0","67.305786","0","46","1","7","3","0"
"706560","0.0","3","42","46307.0","98.60439","4","30","2","4","1","1"
"702680","3.64","33","224","46322.0","66.2929","14","136","17","45","10","2"
"1081560","0.0","3","37","319224.0","56.954754","1","34","0","2","0","0"
"1102980","0.0","0","0","350205.0","88.32095","0","0","0","0","0","0"
"457010","0.0","1","49","11401.0","49.18936","1","47","0","0","1","0"
"497730","2.83","6","727","613490.0","31.686035","36","683","1","3","3","1"
"2714970","0.0","0","1","988706.0","57.62857","1","0","0","0","0","0"
"1575450","0.0","0","3","896697.0","57.05476","0","2","0","1","0","0"
"676500","0.0","3","42","241051.0","54.86074","1","37","0","3","0","1"
"1691320","0.0","2","8","978450.0","77.62338","1","5","0","0","2","0"
"715010","2.38","8","198","47059.0","61.81052","8","183","1","1","5","0"
"753230","3.44","9","100","51882.0","55.322227","12","75","4","6","3","0"
"987230","0.0","4","49","270655.0","57.822765","1","45","1","2","0","0"
"2751050","0.0","0","7","982994.0","56.23156","0","6","0","1","0","0"
"1092140","4.14","6","47","326264.0","52.890953","1","39","6","0","1","0"
"1978720","0.0","0","1","960772.0","57.315876","0","1","0","0","0","0"
"1477920","2.38","8","107","641750.0","68.087585","3","85","9","9","0","1"
"3400930","0.0","1","9","1004059.0","63.05368","1","7","0","1","0","0"
"576860","3.0","6","185","14624.0","70.54037","0","178","3","2","2","0"
"2332410","0.0","0","3","965884.0","53.84433","0","2","0","1","0","0"
"2186360","0.0","0","1","996411.0","101.39809","0","1","0","0","0","0"
"2851150","0.0","0","5","986393.0","62.649498","0","5","0","0","0","0"
"506900","3.5","14","185","9972.0","97.84036","17","147","7","7","6","1"
"2498570","0.0","0","8","964456.0","57.797806","1","7","0","0","0","0"
"914320","0.0","2","76","223539.0","90.6245","0","74","0","0","2","0"
"1163910","0.0","1","13","378914.0","62.331406","0","11","1","1","0","0"
