"app_id","total_reactions","reaction_1","reaction_2","reaction_3","reaction_4","reaction_5","reaction_6","reaction_7","reaction_8","reaction_9","reaction_10","reaction_11","reaction_12","reaction_13","reaction_15","reaction_16","reaction_17","reaction_19","reaction_20","reaction_21"
"420530","7","2","0","0","0","0","1","0","0","1","2","1","0","0","0","0","0","0","0","0"
"637650","12","2","1","1","1","0","0","1","0","1","1","0","1","2","0","0","0","0","1","0"
"2567870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"573090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454650","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"617290","20","2","0","2","1","0","1","0","3","2","0","1","1","0","2","2","1","0","1","1"
"2593370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"529340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2623190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1627720","12","2","1","3","0","0","2","1","0","1","1","0","1","0","0","0","0","0","0","0"
"364360","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1290000","6","0","1","2","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"253230","33","3","3","6","0","2","2","5","1","3","0","3","4","0","0","0","0","1","0","0"
"621060","4","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0"
"645630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"470220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"774361","15","4","1","2","0","1","2","0","0","3","1","0","1","0","0","0","0","0","0","0"
"1693980","25","5","0","3","3","2","3","0","0","0","5","2","1","0","0","0","0","0","1","0"
"480490","101","23","1","17","7","3","5","3","0","14","19","1","5","0","0","1","0","1","1","0"
"1089980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1371980","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"870780","15","5","0","2","0","1","1","0","0","2","0","0","0","0","1","1","1","1","0","0"
"2344520","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"552100","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1846380","4","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"644930","3","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3097560","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"933110","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"386940","5","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"502500","3","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"881020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"994280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1017180","4","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1451940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1149460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1824220","7","0","1","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0"
"367500","12","1","0","2","1","0","1","1","0","2","2","0","0","0","1","1","0","0","0","0"
"972660","6","1","0","0","0","0","0","1","0","0","1","0","1","0","0","1","1","0","0","0"
"603850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1659040","28","3","4","4","2","1","2","2","1","3","0","1","1","0","1","1","1","0","0","1"
"1325200","5","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0"
"2322560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1129580","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"501300","38","14","0","4","1","1","1","9","0","2","3","0","1","0","1","0","0","0","0","1"
"920210","4","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"1987080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"690790","3","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"612880","33","7","1","7","1","1","2","2","0","1","4","2","3","0","0","1","0","0","0","1"
"505460","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1206560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1562430","6","0","0","1","0","0","0","2","0","1","1","0","1","0","0","0","0","0","0","0"
"568220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1465360","9","0","1","3","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0"
"1817190","17","3","1","3","1","0","1","4","0","0","4","0","0","0","0","0","0","0","0","0"
"310950","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"599140","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"601510","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"476600","11","0","1","1","1","0","1","0","0","0","0","1","0","1","1","3","0","0","0","1"
"666140","7","1","1","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2124490","14","2","1","2","2","1","0","0","0","0","1","0","2","0","1","1","0","0","1","0"
"860510","24","7","2","5","0","1","0","0","0","1","6","1","1","0","0","0","0","0","0","0"
"2161700","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"834910","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"843380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1295660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1501750","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"1419170","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"967050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1288310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527230","4","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"1669980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"751780","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337000","36","2","1","4","1","2","1","1","0","2","2","2","3","1","4","6","0","1","1","2"
"704270","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"1845910","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"555160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1369630","12","1","0","3","0","1","2","1","0","1","2","0","1","0","0","0","0","0","0","0"
"1850570","10","2","0","1","1","0","0","2","0","2","2","0","0","0","0","0","0","0","0","0"
"3070070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"692850","4","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1544020","12","2","0","2","0","1","2","0","1","1","0","1","0","0","1","0","0","1","0","0"
"1088850","50","6","2","7","0","1","1","6","0","9","3","3","10","0","1","1","0","0","0","0"
"805550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"745920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1128810","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"322500","34","11","3","5","0","4","5","0","0","2","0","2","0","0","1","0","0","0","0","1"
"2551020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1178830","3","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"544810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"884660","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"895400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1184370","4","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"611500","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"668580","30","4","1","5","1","2","0","2","1","1","4","0","2","0","3","2","0","0","0","2"
"2420510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"675010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1210320","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"412220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1462040","53","13","2","7","4","0","1","2","0","0","7","1","14","0","1","1","0","0","0","0"
"554620","14","2","0","0","1","0","0","3","0","1","2","0","3","0","0","1","1","0","0","0"
"787480","16","2","1","2","2","0","0","2","0","0","2","2","3","0","0","0","0","0","0","0"
"418240","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1296830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207140","4","0","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"1557740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1244460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"532210","10","2","0","1","1","1","0","0","0","1","1","1","2","0","0","0","0","0","0","0"
"438040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2321470","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"1562700","3","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383980","8","0","0","1","0","0","2","1","2","0","0","0","2","0","0","0","0","0","0","0"
"475150","12","1","0","1","3","0","0","0","1","1","0","1","1","0","1","2","0","0","0","0"
"1135690","15","2","1","4","1","0","0","4","0","1","1","0","0","0","1","0","0","0","0","0"
"1241100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485510","5","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0"
"2679460","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"740130","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","1","1"
"1282730","7","0","1","1","0","0","1","1","0","0","0","0","0","0","1","2","0","0","0","0"
"638230","38","7","0","1","0","0","0","5","3","2","3","3","5","0","2","2","0","2","1","2"
"1256670","8","2","0","1","0","1","0","0","0","1","1","0","2","0","0","0","0","0","0","0"
"434570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"844870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1922560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"939400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"555570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2406770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1483870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1657630","8","2","1","1","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"2300320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"640820","9","0","1","1","1","0","1","0","0","2","0","1","0","1","1","0","0","0","0","0"
"1817230","15","3","2","3","0","0","0","1","0","2","1","1","2","0","0","0","0","0","0","0"
"535930","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"1235140","28","7","4","4","1","0","0","1","0","3","4","1","3","0","0","0","0","0","0","0"
"383120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1677280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"597170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371660","22","3","0","5","0","1","1","2","0","4","0","1","0","0","1","3","0","0","1","0"
"2231380","6","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1"
"8980","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"939960","20","0","0","0","0","0","1","1","2","2","1","1","1","1","3","2","1","1","3","0"
"1859910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2878980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1100600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1359090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299740","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"637090","4","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"1336490","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2322010","5","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1366800","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225840","4","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"942970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1144400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393420","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1449690","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1268750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2208920","40","2","1","4","1","2","0","2","1","1","1","2","0","5","6","5","1","2","1","3"
"1876890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460920","6","0","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0"
"1254120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2186680","9","1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0"
"1874880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1703340","18","4","1","0","2","1","0","2","0","0","5","2","0","0","1","0","0","0","0","0"
"413410","12","4","0","0","1","0","0","0","0","1","1","1","3","0","0","0","0","1","0","0"
"427730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"517630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2273430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030830","11","0","0","2","1","2","0","0","1","0","2","2","1","0","0","0","0","0","0","0"
"1189630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"738060","3","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"493490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2378900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1049410","9","5","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0"
"625960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"582500","6","0","0","0","0","1","0","0","2","0","2","1","0","0","0","0","0","0","0","0"
"1392820","5","1","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0"
"2475490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1190000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"569480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1659420","5","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"337320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"954850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1284410","4","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1527950","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"622650","5","1","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"488790","10","2","1","3","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0"
"1252330","16","3","2","3","0","2","0","1","0","2","0","1","0","0","0","1","0","0","0","1"
"960170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1262580","7","0","0","1","0","0","0","0","0","2","0","1","0","0","1","2","0","0","0","0"
"2218750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"653530","19","7","0","2","0","0","0","2","1","1","1","1","4","0","0","0","0","0","0","0"
"571740","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460790","28","4","2","3","2","0","3","1","0","2","4","3","4","0","0","0","0","0","0","0"
"601430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1809540","3","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"382940","28","3","4","4","2","1","2","2","1","3","0","1","1","0","1","1","1","0","0","1"
"975370","3","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1509960","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"794260","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"292730","5","1","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0"
"1189490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
