"app_id","platform_names"
"2322010","PC"
"1366800","PlayStation"
"1366800","Xbox"
"1366800","Nintendo"
"225840","PC"
"942970","PC"
"942970","Apple Macintosh"
"427410","PC"
"1144400","PC"
"393420","PC"
"393420","Apple Macintosh"
"1449690","PC"
"1449690","PlayStation"
"1449690","Xbox"
"1268750","PC"
"280790","PC"
"280790","Apple Macintosh"
"2208920","PC"
"2208920","PlayStation"
"2208920","Xbox"
"1876890","PC"
"460920","PC"
"460920","PlayStation"
"460920","Xbox"
"1254120","PC"
"1254120","PlayStation"
"1254120","Xbox"
"2186680","PC"
"2186680","Apple Macintosh"
"1874880","PC"
"1874880","Xbox"
"1703340","Apple Macintosh"
"1703340","Linux"
"1703340","Nintendo"
"1703340","PC"
"1703340","PlayStation"
"1703340","Xbox"
"413410","Apple Macintosh"
"413410","Linux"
"413410","Android"
"413410","PC"
"413410","PlayStation"
"413410","Xbox"
"427730","PC"
"427730","Apple Macintosh"
"427730","Linux"
"517630","PlayStation"
"517630","Xbox"
"2273430","PC"
"2273430","Apple Macintosh"
"1030830","PC"
"1030830","PlayStation"
"1030830","Xbox"
"1189630","PC"
"738060","Nintendo"
"738060","Android"
"738060","PC"
"738060","PlayStation"
"738060","iOS"
"738060","Xbox"
"493490","PC"
"2378900","PC"
"1049410","Apple Macintosh"
"1049410","Linux"
"1049410","Nintendo"
"1049410","PC"
"1049410","PlayStation"
"1049410","Xbox"
"625960","PC"
"625960","Apple Macintosh"
"625960","Linux"
"582500","Apple Macintosh"
"582500","Linux"
"582500","PC"
"582500","PlayStation"
"582500","Xbox"
"1392820","PC"
"1392820","Apple Macintosh"
"1392820","Linux"
"2475490","PC"
"1190000","PC"
"1190000","Xbox"
"569480","PC"
"569480","Apple Macintosh"
"569480","Linux"
"1659420","PC"
"1659420","PlayStation"
"337320","PC"
"337320","Apple Macintosh"
"337320","Linux"
"337320","Xbox"
"954850","PC"
"954850","PlayStation"
"954850","Xbox"
"1284410","Android"
"1284410","PC"
"1284410","PlayStation"
"1284410","iOS"
"1284410","Xbox"
"1527950","PC"
"622650","Apple Macintosh"
"622650","Linux"
"622650","Nintendo"
"622650","Android"
"622650","PC"
"622650","PlayStation"
"622650","iOS"
"622650","Xbox"
"488790","PC"
"488790","PlayStation"
"488790","Xbox"
"488790","Nintendo"
"1252330","PC"
"1252330","PlayStation"
"1252330","Xbox"
"960170","PC"
"444640","PC"
"444640","Apple Macintosh"
"444640","iOS"
"444640","Android"
"1262580","PC"
"1262580","PlayStation"
"1262580","Xbox"
"2218750","PC"
"2218750","Linux"
"653530","Apple Macintosh"
"653530","Nintendo"
"653530","PC"
"653530","PlayStation"
"653530","Xbox"
"571740","PC"
"460790","PC"
"460790","PlayStation"
"460790","Xbox"
"460790","Nintendo"
"601430","PC"
"601430","PlayStation"
"601430","Xbox"
"1809540","Apple Macintosh"
"1809540","Nintendo"
"1809540","PC"
"1809540","PlayStation"
"1809540","Xbox"
"382940","Apple Macintosh"
"382940","Linux"
"382940","PC"
"382940","PlayStation"
"382940","Xbox"
"975370","PC"
"975370","Apple Macintosh"
"975370","Linux"
"1509960","PC"
"1509960","Nintendo"
"794260","PC"
"794260","PlayStation"
"794260","Xbox"
"794260","Nintendo"
"292730","PC"
"292730","PlayStation"
"292730","Xbox"
"1189490","PC"
"1584090","PC"
"2051620","PC"
"2051620","PlayStation"
"2051620","Xbox"
"474960","PC"
"474960","Xbox"
"655500","PC"
"585420","PC"
"585420","PlayStation"
"585420","Xbox"
"960990","PC"
"960990","PlayStation"
"668630","PC"
"475550","Apple Macintosh"
"475550","Linux"
"475550","Nintendo"
"475550","Android"
"475550","PC"
"475550","PlayStation"
"475550","iOS"
"475550","Xbox"
"1455840","PC"
"1455840","Nintendo"
"1388880","Apple Macintosh"
"1388880","Nintendo"
"1388880","PC"
"1388880","PlayStation"
"1388880","Xbox"
"557340","Nintendo"
"557340","PC"
"557340","PlayStation"
"557340","iOS"
"557340","Xbox"
"953490","Apple Macintosh"
"953490","Linux"
"953490","Nintendo"
"953490","PC"
"953490","PlayStation"
"953490","Xbox"
"1124300","PC"
"1124300","Apple Macintosh"
"324800","PC"
"324800","PlayStation"
"324800","Xbox"
"459820","PC"
"459820","Apple Macintosh"
"459820","Linux"
"492720","Apple Macintosh"
"492720","Linux"
"492720","Nintendo"
"492720","PC"
"492720","PlayStation"
"492720","Xbox"
"2369390","PC"
"2369390","PlayStation"
"2369390","Xbox"
"1222730","PC"
"1222730","PlayStation"
"1222730","Xbox"
"1718570","PC"
"1211020","PC"
"1211020","PlayStation"
"1211020","Xbox"
"1211020","Nintendo"
"553640","Apple Macintosh"
"553640","Nintendo"
"553640","Android"
"553640","PC"
"553640","PlayStation"
"553640","iOS"
"774801","PC"
"744900","PC"
"1520470","PC"
"409720","Apple Macintosh"
"409720","Nintendo"
"409720","PC"
"409720","PlayStation"
"409720","Xbox"
"391720","PC"
"391720","PlayStation"
"413420","Apple Macintosh"
"413420","Linux"
"413420","PC"
"413420","PlayStation"
"413420","iOS"
"767560","PC"
"767560","iOS"
"767560","Android"
"464920","Apple Macintosh"
"464920","Linux"
"464920","PC"
"464920","PlayStation"
"464920","Xbox"
"859580","PC"
"859580","Apple Macintosh"
"859580","Linux"
"1084600","PC"
"1084600","PlayStation"
"1084600","Xbox"
"1084600","Nintendo"
"2532550","PC"
"384190","PC"
"384190","PlayStation"
"384190","Xbox"
"384190","Nintendo"
"699130","PC"
"699130","PlayStation"
"699130","Xbox"
"699130","Nintendo"
"578650","PC"
"578650","PlayStation"
"578650","Xbox"
"578650","Nintendo"
"420290","PC"
"420290","Apple Macintosh"
"1180380","PC"
"1692250","PC"
"1692250","PlayStation"
"1692250","Xbox"
"736190","PC"
"736190","Nintendo"
"1113560","PC"
"1113560","PlayStation"
"1113560","Xbox"
"383150","PC"
"383150","Linux"
"383150","PlayStation"
"383150","Xbox"
"1343400","PC"
"1343400","iOS"
"1343400","Android"
"1468260","PC"
"1106840","PC"
"589290","PC"
"916440","PC"
"1149620","PC"
"447020","Apple Macintosh"
"447020","PC"
"447020","PlayStation"
"447020","iOS"
"447020","Xbox"
"993090","PC"
"2531310","PC"
"2531310","PlayStation"
"583950","PC"
"583950","Apple Macintosh"
"583950","Linux"
"1549970","PC"
"1549970","PlayStation"
"1549970","Xbox"
"736220","PC"
"1171690","PC"
"1171690","iOS"
"1062520","PC"
"729040","PC"
"729040","PlayStation"
"729040","Xbox"
"729040","Nintendo"
"1237320","PC"
"1237320","PlayStation"
"1237320","Xbox"
"1237320","Nintendo"
"365360","PC"
"365360","PlayStation"
"365360","Xbox"
"365360","Nintendo"
"1583320","PC"
"903950","PC"
"682990","PC"
"1056640","PC"
"1056640","Xbox"
"1989270","Apple Macintosh"
"1989270","Linux"
"1989270","Nintendo"
"1989270","PC"
"1989270","PlayStation"
"1989270","Xbox"
"1263850","PC"
"1263850","Apple Macintosh"
"1263850","Xbox"
"221680","PC"
"221680","Apple Macintosh"
"221680","PlayStation"
"221680","Xbox"
"392160","PC"
"400750","PC"
"400750","PlayStation"
"400750","Xbox"
"977400","Apple Macintosh"
"977400","Linux"
"977400","Android"
"977400","PC"
"977400","iOS"
"1262540","PC"
"1262540","PlayStation"
"1262540","Xbox"
"434650","PC"
"434650","Apple Macintosh"
"494840","PC"
"519860","PC"
"519860","Nintendo"
"1240210","Apple Macintosh"
"1240210","Nintendo"
"1240210","Android"
"1240210","PC"
"1240210","iOS"
"285920","Apple Macintosh"
"285920","Linux"
"285920","Nintendo"
"285920","PC"
"285920","PlayStation"
"285920","Xbox"
"1599600","PC"
"1599600","Nintendo"
"1097840","PC"
"1097840","Xbox"
"323850","PC"
"323850","Apple Macintosh"
"323850","PlayStation"
"323850","Linux"
"302670","PC"
"788100","PC"
"788100","PlayStation"
"788100","Xbox"
"788100","Nintendo"
"2252570","PC"
"2252570","Apple Macintosh"
"2515020","PC"
"2515020","PlayStation"
"2515020","Xbox"
"955900","PC"
"979690","PC"
"979690","PlayStation"
"979690","Xbox"
"2141730","PC"
"1262560","PC"
"1262560","PlayStation"
"1262560","Xbox"
"1262560","Nintendo"
"2420110","PC"
"2420110","PlayStation"
"882100","PC"
"1681430","PC"
"1681430","PlayStation"
"1681430","Xbox"
"1496790","PC"
"1496790","PlayStation"
"1496790","Xbox"
"563560","PC"
"1094520","PC"
"541570","Apple Macintosh"
"541570","Linux"
"541570","Nintendo"
"541570","PC"
"541570","PlayStation"
"541570","Xbox"
"285190","PC"
"285190","Apple Macintosh"
"285190","Linux"
"858820","PC"
"858820","PlayStation"
"1432860","PC"
"1931770","PC"
"1931770","PlayStation"
"1931770","Xbox"
"1931770","Nintendo"
"627270","Android"
"627270","PC"
"627270","PlayStation"
"627270","iOS"
"627270","Xbox"
"2221490","PC"
"2221490","PlayStation"
"2221490","Web"
"2221490","Xbox"
"2296990","PC"
"2296990","PlayStation"
"410900","PC"
"609320","Apple Macintosh"
"609320","Nintendo"
"609320","PC"
"609320","PlayStation"
"609320","iOS"
"609320","Xbox"
"1127400","PC"
"1127400","Apple Macintosh"
"1127400","iOS"
"1127400","Linux"
"1948980","PC"
"1029690","PC"
"1029690","PlayStation"
"1029690","Xbox"
"392110","PC"
"392110","Apple Macintosh"
"784150","Web"
"531510","PC"
"531510","Apple Macintosh"
"531510","Linux"
"531510","Web"
"837470","Apple Macintosh"
"837470","Nintendo"
"837470","PC"
"837470","PlayStation"
"837470","Xbox"
"450540","PC"
"427290","PC"
"427290","PlayStation"
"427290","Xbox"
"427290","Nintendo"
"447820","PC"
"447820","Apple Macintosh"
"447820","Linux"
"2407270","PC"
"2407270","PlayStation"
"1040200","PC"
"1286680","PC"
"1286680","PlayStation"
"1286680","Xbox"
"512900","Apple Macintosh"
"512900","Linux"
"512900","Nintendo"
"512900","PC"
"512900","PlayStation"
"512900","Xbox"
"736260","Apple Macintosh"
"736260","Linux"
"736260","Nintendo"
"736260","Android"
"736260","PC"
"736260","iOS"
"834530","PC"
"834530","PlayStation"
"834530","Xbox"
"834530","Nintendo"
"368260","PC"
"368260","PlayStation"
"368260","Xbox"
"3117820","PC"
"3117820","Apple Macintosh"
"1102190","PC"
"1102190","iOS"
"1102190","Xbox"
"1102190","Nintendo"
"1022450","PC"
"2066020","PC"
"2066020","Apple Macintosh"
"2066020","Linux"
"236110","PC"
"236110","PlayStation"
"236110","Xbox"
"431730","PC"
"1227890","PC"
"1929610","PC"
"1158160","PC"
"673950","Apple Macintosh"
"673950","Linux"
"673950","Nintendo"
"673950","PC"
"673950","PlayStation"
"673950","Xbox"
"1476970","iOS"
"692890","PC"
"374040","Nintendo"
"374040","Android"
"374040","PC"
"374040","PlayStation"
"374040","iOS"
"374040","Xbox"
"16900","PC"
"3017860","PC"
"3017860","PlayStation"
"3017860","Xbox"
"1601580","PC"
"1601580","Apple Macintosh"
"1601580","PlayStation"
"1601580","Xbox"
"274520","Apple Macintosh"
"274520","Linux"
"274520","Nintendo"
"274520","PC"
"274520","PlayStation"
"274520","Xbox"
"1284210","PC"
"1284210","Apple Macintosh"
"1433140","PC"
"1433140","PlayStation"
"1433140","Xbox"
"1940340","PC"
"1569040","Apple Macintosh"
"1569040","Nintendo"
"1569040","Android"
"1569040","PC"
"1569040","iOS"
"1569040","Xbox"
"1127500","PC"
"1127500","Apple Macintosh"
"1127500","iOS"
"2080690","PC"
"1466640","PC"
"1466640","PlayStation"
"1466640","Xbox"
"1466640","Nintendo"
"332950","PC"
"774181","PC"
"774181","Apple Macintosh"
"527430","PC"
"527430","PlayStation"
"527430","Xbox"
"2138710","PC"
"2138710","PlayStation"
"2138710","Xbox"
"2138710","Nintendo"
"412830","Android"
"412830","PC"
"412830","PlayStation"
"412830","iOS"
"412830","Xbox"
"1291340","PC"
"1291340","Apple Macintosh"
"1291340","iOS"
"1291340","Android"
"2000950","PC"
"2000950","PlayStation"
"2000950","Xbox"
"330020","Apple Macintosh"
"330020","Linux"
"330020","Nintendo"
"330020","PC"
"330020","PlayStation"
"330020","Xbox"
"719040","Apple Macintosh"
"719040","Linux"
"719040","PC"
"719040","PlayStation"
"719040","Xbox"
"1230140","PC"
"509980","Nintendo"
"2456740","PC"
"1401590","Apple Macintosh"
"1401590","Nintendo"
"1401590","Android"
"1401590","PC"
"1401590","PlayStation"
"1401590","iOS"
"1401590","Xbox"
"1388770","PC"
"813230","PC"
"813230","PlayStation"
"813230","Nintendo"
"991780","PC"
"2384580","PC"
"1789480","PC"
"283640","Apple Macintosh"
"283640","Linux"
"283640","Nintendo"
"283640","PC"
"283640","PlayStation"
"283640","Xbox"
"394690","PC"
"1182900","PC"
"1182900","PlayStation"
"1182900","Xbox"
"1182900","Nintendo"
"2239150","PC"
"2239150","Apple Macintosh"
"2239150","Nintendo"
"445980","Apple Macintosh"
"445980","Linux"
"445980","Nintendo"
"445980","PC"
"445980","PlayStation"
"445980","Xbox"
"996580","PC"
"996580","PlayStation"
"996580","Xbox"
"996580","Nintendo"
"1458140","PC"
"1458140","PlayStation"
"418530","PC"
"418530","PlayStation"
"418530","Nintendo"
"756800","PC"
"1161580","PC"
"1161580","PlayStation"
"1161580","Xbox"
"1096530","PC"
"1096530","Apple Macintosh"
"1096530","Xbox"
"1307550","PC"
"2334730","Web"
"372000","PC"
"372000","Android"
"590380","PC"
"590380","Apple Macintosh"
"590380","Android"
"590380","Nintendo"
"2909400","PC"
"2909400","PlayStation"
"690830","PC"
"606880","PC"
"606880","PlayStation"
"606880","Xbox"
"359870","PC"
"359870","PlayStation"
"359870","Xbox"
"359870","Nintendo"
"1089090","PC"
"1089090","PlayStation"
"1089090","Xbox"
"1089090","Nintendo"
"2142790","PC"
"1241510","PC"
"425580","PC"
"425580","iOS"
"425580","Android"
"760060","PC"
"760060","PlayStation"
"760060","Xbox"
"760060","Nintendo"
"2072450","PC"
"2072450","PlayStation"
"2072450","Xbox"
"476620","PC"
"476620","PlayStation"
"476620","Xbox"
"606150","Apple Macintosh"
"606150","Linux"
"606150","Nintendo"
"606150","Android"
"606150","PC"
"606150","PlayStation"
"606150","iOS"
"606150","Xbox"
"567640","PC"
"567640","PlayStation"
"567640","Nintendo"
"2198150","PC"
"2198150","Linux"
"1985810","PC"
"1985810","PlayStation"
"1985810","Xbox"
"960910","PC"
"960910","PlayStation"
"1904540","Apple Macintosh"
"1904540","Nintendo"
"1904540","PC"
"1904540","PlayStation"
"1904540","iOS"
"1904540","Xbox"
"521890","Nintendo"
"521890","Android"
"521890","PC"
"521890","PlayStation"
"521890","iOS"
"521890","Xbox"
"1421250","PC"
"1222690","PC"
"1222690","PlayStation"
"1222690","Xbox"
"2290180","PC"
"2290180","PlayStation"
"2290180","Xbox"
"1044720","PC"
"962730","iOS"
"597820","PC"
"597820","PlayStation"
"597820","Xbox"
"597820","Nintendo"
"997010","PC"
"997010","PlayStation"
"997010","Xbox"
"997010","Nintendo"
"667970","PC"
"1451190","PC"
"1451190","PlayStation"
"1451190","Xbox"
"1583230","PC"
"1583230","PlayStation"
"1583230","Xbox"
"866800","PC"
"866800","PlayStation"
"866800","Xbox"
"866800","Nintendo"
"559650","PC"
"1577120","PC"
"1577120","PlayStation"
"1577120","Xbox"
"681280","Nintendo"
"681280","PC"
"681280","PlayStation"
"681280","iOS"
"681280","Xbox"
"895870","PC"
"895870","Xbox"
"626690","PC"
"626690","PlayStation"
"626690","Xbox"
"1686940","PC"
"1055540","Apple Macintosh"
"1055540","Linux"
"1055540","Nintendo"
"1055540","PC"
"1055540","PlayStation"
"2828860","PC"
"1761390","Nintendo"
"411300","PC"
"411300","PlayStation"
"411300","Xbox"
"2651280","PC"
"2651280","PlayStation"
"1490890","PC"
"1490890","PlayStation"
"1490890","Xbox"
"1490890","Nintendo"
"429050","PC"
"1178490","PC"
"210970","Apple Macintosh"
"210970","Android"
"210970","PC"
"210970","PlayStation"
"210970","iOS"
"210970","Xbox"
"560130","Apple Macintosh"
"560130","Linux"
"560130","Nintendo"
"560130","PC"
"560130","PlayStation"
"560130","Xbox"
"269950","PC"
"269950","Apple Macintosh"
"269950","Linux"
"774861","PC"
"774861","Xbox"
"337340","PC"
"337340","Apple Macintosh"
"337340","iOS"
"337340","Linux"
"481510","Apple Macintosh"
"481510","Linux"
"481510","Nintendo"
"481510","PC"
"481510","PlayStation"
"481510","iOS"
"481510","Xbox"
"1604000","PC"
"1604000","Linux"
"1016920","PC"
"1016920","PlayStation"
"1016920","Xbox"
"1016920","Nintendo"
"894020","PC"
"894020","PlayStation"
"894020","Xbox"
"894020","Nintendo"
"1475810","PC"
"1475810","PlayStation"
"1475810","Xbox"
"1335200","PC"
"1335200","iOS"
"641320","PC"
"641320","PlayStation"
"641320","Xbox"
"641320","Nintendo"
"330830","Apple Macintosh"
"330830","Nintendo"
"330830","Android"
"330830","PC"
"330830","PlayStation"
"330830","iOS"
"330830","Xbox"
"1128000","PC"
"1029780","PC"
"368070","PC"
"368070","PlayStation"
"368070","Xbox"
"859570","PC"
"2248760","PC"
"736590","PC"
"429660","PC"
"429660","PlayStation"
"1374490","PC"
"544920","PC"
"544920","PlayStation"
"544920","Xbox"
"493900","Apple Macintosh"
"493900","Linux"
"493900","PC"
"493900","PlayStation"
"493900","iOS"
"493900","Xbox"
"1543030","PC"
"1543030","PlayStation"
"1543030","Xbox"
"1343370","PC"
"1343370","iOS"
"1343370","Android"
"1669000","PC"
"1669000","PlayStation"
"1669000","Xbox"
"1746030","PC"
"1746030","Apple Macintosh"
"731490","PC"
"731490","PlayStation"
"731490","Xbox"
"731490","Nintendo"
"780310","PC"
"780310","Xbox"
"557600","Apple Macintosh"
"557600","Nintendo"
"557600","Android"
"557600","PC"
"557600","PlayStation"
"557600","iOS"
"557600","Xbox"
"985890","Nintendo"
"985890","PC"
"985890","PlayStation"
"985890","iOS"
"985890","Xbox"
"905320","PC"
"905320","PlayStation"
"905320","Xbox"
"849178","PC"
"849178","PlayStation"
"849178","Xbox"
"257850","Apple Macintosh"
"257850","Linux"
"257850","Nintendo"
"257850","PC"
"257850","PlayStation"
"257850","iOS"
"257850","Xbox"
"918570","PC"
"1533420","PC"
"1533420","PlayStation"
"1533420","Nintendo"
"1999360","PC"
"1999360","PlayStation"
"1999360","Xbox"
"1999360","Nintendo"
"849160","PC"
"849160","PlayStation"
"849160","Xbox"
"890032","PC"
"890032","PlayStation"
"890032","Xbox"
"506540","PC"
"367450","Apple Macintosh"
"367450","Linux"
"367450","Nintendo"
"367450","Android"
"367450","PC"
"367450","iOS"
"667530","PC"
"707010","PC"
"890030","PC"
"890030","PlayStation"
"890030","Xbox"
"2680010","PC"
"2680010","PlayStation"
"2680010","Xbox"
"1082430","PC"
"1082430","Apple Macintosh"
"763890","PC"
"763890","Apple Macintosh"
"763890","Linux"
"849167","PC"
"849167","PlayStation"
"849167","Xbox"
"849177","PC"
"849177","PlayStation"
"849177","Xbox"
"629820","PC"
"629820","PlayStation"
"629820","Xbox"
"629820","Nintendo"
"437220","PC"
"437220","Linux"
"437220","Xbox"
"424280","Apple Macintosh"
"424280","Linux"
"424280","PC"
"424280","PlayStation"
"424280","Xbox"
"849200","PC"
"849200","PlayStation"
"849200","Xbox"
"1435790","PC"
"1435790","Apple Macintosh"
"1435790","Linux"
"849164","PC"
"849164","PlayStation"
"849164","Xbox"
"1262240","PC"
"1262240","PlayStation"
"1262240","Xbox"
"1262240","Nintendo"
"849161","PC"
"849161","PlayStation"
"849161","Xbox"
"1397920","PC"
"814540","PC"
"849186","PC"
"849186","PlayStation"
"849186","Xbox"
"890031","PC"
"890031","PlayStation"
"890031","Xbox"
"405640","PC"
"405640","Apple Macintosh"
"405640","Linux"
"397950","Apple Macintosh"
"397950","Linux"
"397950","Nintendo"
"397950","PC"
"397950","PlayStation"
"397950","Xbox"
"1887840","PC"
"1887840","PlayStation"
"1887840","Xbox"
"1887840","Nintendo"
"775500","PC"
"775500","PlayStation"
"775500","Xbox"
"631510","PC"
"631510","PlayStation"
"631510","Xbox"
"858810","PC"
"858810","Apple Macintosh"
"858810","PlayStation"
"858810","Xbox"
"1169040","PC"
"2622000","PC"
"605740","PC"
"670290","PC"
"1258080","PC"
"1258080","iOS"
"1258080","Android"
"1012880","Apple Macintosh"
"1012880","PC"
"1012880","PlayStation"
"1012880","iOS"
"1012880","Xbox"
"368340","Apple Macintosh"
"368340","Linux"
"368340","Nintendo"
"368340","PC"
"368340","PlayStation"
"368340","Xbox"
"536220","Apple Macintosh"
"536220","Nintendo"
"536220","Android"
"536220","PC"
"536220","PlayStation"
"536220","iOS"
"536220","Xbox"
"1371580","PC"
"2768430","PC"
"1934680","PC"
"1934680","Xbox"
"969990","Nintendo"
"969990","Android"
"969990","PC"
"969990","PlayStation"
"969990","iOS"
"969990","Xbox"
"927380","PC"
"927380","PlayStation"
"927380","Xbox"
"927380","Nintendo"
"1880330","PC"
"973760","Nintendo"
"973760","PC"
"973760","PlayStation"
"973760","iOS"
"973760","Xbox"
"1238000","PC"
"706990","PC"
"391460","PC"
"292000","PC"
"954740","PC"
"954740","PlayStation"
"954740","Xbox"
"355180","PC"
"355180","Apple Macintosh"
"355180","Linux"
"489940","PC"
"489940","Apple Macintosh"
"489940","PlayStation"
"489940","Xbox"
"223100","PC"
"223100","PlayStation"
"223100","Xbox"
"503560","Apple Macintosh"
"503560","Linux"
"503560","Nintendo"
"503560","Android"
"503560","PC"
"503560","iOS"
"503560","Xbox"
"548570","PC"
"548570","PlayStation"
"548570","Xbox"
"1520370","PC"
"1382330","PC"
"1382330","PlayStation"
"1382330","Nintendo"
"1046030","Apple Macintosh"
"1046030","Nintendo"
"1046030","PC"
"1046030","Linux"
"1046030","Xbox"
"1592190","PC"
"1361320","PC"
"1361320","iOS"
"1361320","Android"
