"app_id","full_audio_languages"
"933110","Spanish - Spain"
"933110","Simplified Chinese"
"933110","Italian"
"386940","Czech"
"386940","German"
"386940","English"
"386940","French"
"386940","Portuguese - Brazil"
"386940","Traditional Chinese"
"386940","Korean"
"386940","Spanish - Spain"
"386940","Swedish"
"386940","Polish"
"386940","Simplified Chinese"
"386940","Japanese"
"386940","Turkish"
"386940","Russian"
"386940","Italian"
"502500","Japanese"
"502500","English"
"502500","Simplified Chinese"
"881020","Japanese"
"881020","English"
"881020","French"
"994280","Japanese"
"994280","Simplified Chinese"
"1149460","Traditional Chinese"
"1149460","English"
"1824220","Traditional Chinese"
"1824220","English"
"367500","Traditional Chinese"
"367500","English"
"603850","German"
"603850","Portuguese - Brazil"
"603850","Spanish - Spain"
"603850","Russian"
"603850","Italian"
"603850","Turkish"
"603850","Dutch"
"603850","English"
"603850","Traditional Chinese"
"603850","Hungarian"
"603850","Japanese"
"603850","Romanian"
"603850","Czech"
"603850","French"
"603850","Korean"
"603850","Polish"
"603850","Greek"
"603850","Simplified Chinese"
"603850","Portuguese - Portugal"
"313120","English"
"313120","Russian"
"1659040","Traditional Chinese"
"1659040","English"
"1325200","German"
"1325200","Japanese"
"1325200","English"
"2322560","Traditional Chinese"
"2322560","Simplified Chinese"
"2322560","Korean"
"2322560","Japanese"
"1129580","Hungarian"
"1129580","English"
"501300","Korean"
"501300","English"
"920210","German"
"920210","English"
"920210","French"
"920210","Portuguese - Brazil"
"920210","Spanish - Spain"
"920210","Polish"
"920210","Japanese"
"920210","Spanish - Latin America"
"920210","Italian"
"1987080","German"
"1987080","English"
"690790","German"
"690790","English"
"690790","French"
"690790","Portuguese - Brazil"
"690790","Spanish - Spain"
"690790","Polish"
"690790","Japanese"
"690790","Italian"
"612880","English"
"612880","French"
"612880","Portuguese - Brazil"
"612880","Spanish - Spain"
"612880","Simplified Chinese"
"612880","Japanese"
"612880","Russian"
"612880","Italian"
"505460","German"
"505460","English"
"505460","French"
"505460","Simplified Chinese"
"505460","Russian"
"505460","Portuguese - Portugal"
"1817190","German"
"1817190","English"
"1817190","French"
"1817190","Portuguese - Brazil"
"1817190","Traditional Chinese"
"1817190","Spanish - Spain"
"1817190","Polish"
"1817190","Japanese"
"1817190","Spanish - Latin America"
"1817190","Russian"
"1817190","Italian"
"1817190","Portuguese - Portugal"
"310950","Japanese"
"310950","English"
"310950","Spanish - Latin America"
"601510","Japanese"
"601510","Korean"
"601510","English"
"476600","German"
"476600","English"
"476600","French"
"476600","Portuguese - Brazil"
"476600","Traditional Chinese"
"476600","Spanish - Spain"
"476600","Polish"
"476600","Russian"
"476600","Italian"
"666140","Simplified Chinese"
"666140","English"
"666140","Portuguese - Brazil"
"2124490","Japanese"
"2124490","English"
"2124490","Portuguese - Brazil"
"860510","Traditional Chinese"
"860510","English"
"2161700","Japanese"
"2161700","English"
"2161700","Turkish"
"834910","English"
"834910","Spanish - Spain"
"843380","English"
"843380","Portuguese - Brazil"
"1295660","German"
"1295660","English"
"1295660","French"
"1295660","Traditional Chinese"
"1295660","Korean"
"1295660","Spanish - Spain"
"1295660","Polish"
"1295660","Simplified Chinese"
"1295660","Japanese"
"1295660","Russian"
"1295660","Italian"
"1501750","Simplified Chinese"
"1501750","English"
"1419170","English"
"1419170","Turkish"
"967050","Ukrainian"
"967050","English"
"337000","German"
"337000","English"
"337000","French"
"337000","Portuguese - Brazil"
"337000","Spanish - Spain"
"337000","Russian"
"337000","Italian"
"704270","Polish"
"704270","English"
"1845910","German"
"1845910","English"
"1845910","Russian"
"1845910","French"
"555160","English"
"1850570","German"
"1850570","English"
"1850570","French"
"1850570","Portuguese - Brazil"
"1850570","Spanish - Spain"
"1850570","Polish"
"1850570","Greek"
"1850570","Japanese"
"1850570","Turkish"
"1850570","Spanish - Latin America"
"1850570","Russian"
"1850570","Italian"
"1850570","Portuguese - Portugal"
"692850","Japanese"
"692850","English"
"692850","Spanish - Latin America"
"1544020","German"
"1544020","English"
"1544020","French"
"1544020","Korean"
"1544020","Spanish - Spain"
"1544020","Simplified Chinese"
"1544020","Japanese"
"1544020","Russian"
"1544020","Italian"
"1088850","German"
"1088850","English"
"1088850","French"
"1088850","Portuguese - Brazil"
"1088850","Traditional Chinese"
"1088850","Spanish - Spain"
"1088850","Polish"
"1088850","Japanese"
"1088850","Spanish - Latin America"
"1088850","Russian"
"1088850","Italian"
"805550","English"
"805550","Russian"
"322500","Czech"
"322500","German"
"322500","English"
"322500","French"
"322500","Portuguese - Brazil"
"322500","Traditional Chinese"
"322500","Korean"
"322500","Hungarian"
"322500","Spanish - Spain"
"322500","Slovak"
"322500","Polish"
"322500","Simplified Chinese"
"322500","Japanese"
"322500","Russian"
"322500","Italian"
"2551020","English"
"1178830","Traditional Chinese"
"1178830","Japanese"
"1178830","English"
"1178830","Simplified Chinese"
"544810","German"
"544810","English"
"544810","French"
"544810","Portuguese - Brazil"
"544810","Traditional Chinese"
"544810","Korean"
"544810","Spanish - Spain"
"544810","Polish"
"544810","Japanese"
"544810","Simplified Chinese"
"544810","Spanish - Latin America"
"544810","Russian"
"544810","Italian"
"544810","Portuguese - Portugal"
"884660","German"
"884660","English"
"884660","French"
"884660","Traditional Chinese"
"884660","Spanish - Spain"
"884660","Simplified Chinese"
"884660","Spanish - Latin America"
"884660","Russian"
"1184370","English"
"1184370","Portuguese - Brazil"
"611500","English"
"611500","Russian"
"668580","German"
"668580","English"
"668580","French"
"668580","Portuguese - Brazil"
"668580","Ukrainian"
"668580","Spanish - Spain"
"668580","Polish"
"668580","Simplified Chinese"
"668580","Japanese"
"668580","Russian"
"668580","Italian"
"1462040","German"
"1462040","English"
"1462040","French"
"1462040","Korean"
"1462040","Japanese"
"554620","Simplified Chinese"
"554620","English"
"418240","Japanese"
"418240","English"
"418240","Turkish"
"1971870","German"
"1971870","English"
"1971870","French"
"1971870","Portuguese - Brazil"
"1971870","Korean"
"1971870","Spanish - Spain"
"1971870","Spanish - Latin America"
"1971870","Italian"
"1296830","Simplified Chinese"
"1296830","Korean"
"207140","Korean"
"207140","English"
"1244460","German"
"1244460","English"
"1244460","French"
"1244460","Portuguese - Brazil"
"1244460","Traditional Chinese"
"1244460","Spanish - Spain"
"1244460","Simplified Chinese"
"1244460","Japanese"
"1244460","Spanish - Latin America"
"1244460","Russian"
"1244460","Italian"
"532210","Japanese"
"532210","English"
"2321470","English"
"2321470","Spanish - Latin America"
"475150","German"
"475150","English"
"475150","French"
"475150","Ukrainian"
"475150","Russian"
"1241100","Japanese"
"1241100","English"
"326460","German"
"326460","English"
"326460","French"
"326460","Portuguese - Brazil"
"326460","Ukrainian"
"326460","Spanish - Spain"
"326460","Polish"
"326460","Simplified Chinese"
"326460","Turkish"
"326460","Russian"
"326460","Italian"
"485510","Traditional Chinese"
"485510","Japanese"
"485510","English"
"2679460","Japanese"
"2679460","English"
"2679460","Spanish - Latin America"
"740130","Japanese"
"740130","English"
"740130","Simplified Chinese"
"1256670","Korean"
"434570","English"
"844870","Korean"
"844870","Hungarian"
"844870","English"
"555570","Vietnamese"
"555570","English"
"2406770","Simplified Chinese"
"2406770","English"
"1483870","German"
"1483870","English"
"1483870","French"
"1483870","Portuguese - Brazil"
"1483870","Traditional Chinese"
"1483870","Korean"
"1483870","Spanish - Spain"
"1483870","Polish"
"1483870","Simplified Chinese"
"1483870","Japanese"
"1483870","Russian"
"1483870","Italian"
"2300320","Indonesian"
"2300320","English"
"640820","Simplified Chinese"
"640820","English"
"1817230","German"
"1817230","English"
"1817230","French"
"1817230","Portuguese - Brazil"
"1817230","Korean"
"1817230","Spanish - Spain"
"1817230","Polish"
"1817230","Japanese"
"1817230","Spanish - Latin America"
"1817230","Italian"
"535930","German"
"535930","Korean"
"535930","English"
"535930","Simplified Chinese"
"1235140","Traditional Chinese"
"1235140","Japanese"
"1235140","English"
"1677280","Ukrainian"
"1677280","English"
"597170","German"
"597170","English"
"597170","French"
"597170","Traditional Chinese"
"597170","Japanese"
"2231380","German"
"2231380","English"
"2231380","French"
"2231380","Portuguese - Brazil"
"2231380","Traditional Chinese"
"2231380","Spanish - Spain"
"2231380","Japanese"
"2231380","Spanish - Latin America"
"2231380","Russian"
"2231380","Italian"
"939960","German"
"939960","English"
"939960","French"
"939960","Portuguese - Brazil"
"939960","Traditional Chinese"
"939960","Spanish - Spain"
"939960","Japanese"
"939960","Russian"
"939960","Italian"
"2878980","Traditional Chinese"
"2878980","English"
"1359090","Simplified Chinese"
"1359090","English"
"1359090","French"
"637090","English"
"637090","Russian"
"1336490","English"
"1336490","Spanish - Latin America"
"2322010","German"
"2322010","English"
"2322010","French"
"2322010","Portuguese - Brazil"
"2322010","Spanish - Spain"
"2322010","Croatian"
"2322010","Polish"
"2322010","Greek"
"2322010","Japanese"
"2322010","Arabic"
"2322010","Spanish - Latin America"
"2322010","Russian"
"2322010","Italian"
"2322010","Portuguese - Portugal"
"1366800","Czech"
"1366800","German"
"1366800","English"
"1366800","French"
"1366800","Portuguese - Brazil"
"1366800","Korean"
"1366800","Spanish - Spain"
"1366800","Swedish"
"1366800","Polish"
"1366800","Japanese"
"1366800","Simplified Chinese"
"1366800","Turkish"
"1366800","Spanish - Latin America"
"1366800","Russian"
"1366800","Italian"
"225840","English"
"942970","Japanese"
"942970","Simplified Chinese"
"942970","English"
"942970","Traditional Chinese"
"427410","English"
"427410","Spanish - Latin America"
"1144400","Japanese"
"1144400","English"
"1449690","Traditional Chinese"
"1449690","English"
"1268750","English"
"1268750","Spanish - Latin America"
"2208920","German"
"2208920","English"
"2208920","French"
"2208920","Portuguese - Brazil"
"2208920","Spanish - Spain"
"2208920","Japanese"
"2208920","Russian"
"2208920","Italian"
"460920","German"
"460920","English"
"460920","French"
"460920","Portuguese - Brazil"
"460920","Spanish - Spain"
"460920","Japanese"
"460920","Russian"
"460920","Italian"
"1254120","Japanese"
"1254120","English"
"2186680","English"
"2186680","Turkish"
"1874880","Ukrainian"
"1874880","English"
"1703340","Ukrainian"
"1703340","English"
"413410","Traditional Chinese"
"413410","Japanese"
"413410","English"
"517630","German"
"517630","English"
"517630","French"
"517630","Portuguese - Brazil"
"517630","Spanish - Spain"
"517630","Japanese"
"517630","Arabic"
"517630","Russian"
"517630","Italian"
"2273430","English"
"2273430","Traditional Chinese"
"2273430","Simplified Chinese"
"2273430","Japanese"
"2273430","Russian"
"1030830","German"
"1030830","English"
"1030830","French"
"1030830","Spanish - Spain"
"1030830","Spanish - Latin America"
"1030830","Russian"
"1030830","Italian"
"738060","English"
"493490","Polish"
"493490","Russian"
"1049410","Arabic"
"1049410","English"
"582500","English"
"582500","Turkish"
"1190000","Hungarian"
"1190000","English"
"1659420","German"
"1659420","English"
"1659420","French"
"1659420","Portuguese - Brazil"
"1659420","Dutch"
"1659420","Spanish - Spain"
"1659420","Polish"
"1659420","Japanese"
"1659420","Turkish"
"1659420","Spanish - Latin America"
"1659420","Russian"
"1659420","Italian"
"1659420","Portuguese - Portugal"
"337320","Ukrainian"
"337320","English"
"954850","Traditional Chinese"
"954850","English"
"1284410","German"
"1284410","English"
"1284410","French"
"1284410","Polish"
"1284410","Simplified Chinese"
"1284410","Spanish - Latin America"
"1284410","Russian"
"1527950","Korean"
"1527950","English"
"622650","Simplified Chinese"
"622650","English"
"488790","German"
"488790","English"
"488790","French"
"488790","Portuguese - Brazil"
"488790","Spanish - Spain"
"488790","Russian"
"488790","Italian"
"1252330","German"
"1252330","English"
"1252330","French"
"1252330","Portuguese - Brazil"
"1252330","Traditional Chinese"
"1252330","Spanish - Spain"
"1252330","Polish"
"1252330","Japanese"
"1252330","Spanish - Latin America"
"1252330","Russian"
"1252330","Italian"
"1262580","German"
"1262580","English"
"1262580","French"
"1262580","Traditional Chinese"
"1262580","Spanish - Spain"
"1262580","Polish"
"1262580","Japanese"
"1262580","Russian"
"1262580","Italian"
"2218750","Vietnamese"
"2218750","English"
"653530","Ukrainian"
"653530","English"
"460790","Japanese"
"460790","English"
"601430","German"
"601430","English"
"601430","French"
"601430","Portuguese - Brazil"
"601430","Spanish - Spain"
"601430","Simplified Chinese"
"601430","Japanese"
"601430","Russian"
"601430","Italian"
"382940","Japanese"
"382940","English"
"794260","German"
"794260","Turkish"
"794260","English"
"794260","French"
"292730","German"
"292730","English"
"292730","French"
"292730","Portuguese - Brazil"
"292730","Traditional Chinese"
"292730","Spanish - Spain"
"292730","Polish"
"292730","Russian"
"292730","Italian"
"2051620","German"
"2051620","English"
"2051620","Japanese"
"2051620","Spanish - Latin America"
"2051620","Russian"
"474960","German"
"474960","English"
"474960","French"
"474960","Portuguese - Brazil"
"474960","Russian"
"474960","Italian"
"960990","German"
"960990","English"
"960990","French"
"960990","Portuguese - Brazil"
"960990","Dutch"
"960990","Spanish - Spain"
"960990","Polish"
"960990","Japanese"
"960990","Turkish"
"960990","Spanish - Latin America"
"960990","Russian"
"960990","Italian"
"960990","Portuguese - Portugal"
"668630","Simplified Chinese"
"668630","English"
"475550","German"
"475550","English"
"475550","French"
"475550","Portuguese - Brazil"
"475550","Traditional Chinese"
"475550","Korean"
"475550","Dutch"
"475550","Spanish - Spain"
"475550","Polish"
"475550","Japanese"
"475550","Simplified Chinese"
"475550","Russian"
"475550","Italian"
"953490","English"
"953490","Spanish - Spain"
"1124300","English"
"1124300","Turkish"
"324800","Simplified Chinese"
"324800","English"
"459820","Traditional Chinese"
"459820","English"
"492720","German"
"492720","English"
"492720","French"
"492720","Spanish - Spain"
"492720","Japanese"
"492720","Simplified Chinese"
"492720","Arabic"
"492720","Russian"
"492720","Italian"
"2369390","German"
"2369390","English"
"2369390","French"
"2369390","Portuguese - Brazil"
"2369390","Traditional Chinese"
"2369390","Japanese"
"2369390","Spanish - Latin America"
"2369390","Russian"
"1222730","German"
"1222730","English"
"1222730","French"
"1222730","Traditional Chinese"
"1222730","Spanish - Spain"
"553640","English"
"553640","Traditional Chinese"
"553640","Spanish - Spain"
"553640","Japanese"
"553640","Simplified Chinese"
"774801","English"
"744900","Traditional Chinese"
"744900","English"
"409720","German"
"409720","English"
"409720","French"
"409720","Spanish - Spain"
"409720","Simplified Chinese"
"409720","Italian"
"391720","Korean"
"391720","English"
"413420","Traditional Chinese"
"413420","Japanese"
"413420","English"
"464920","English"
"464920","Turkish"
